date,region,blood_group,demand_units,supply_units,shortage_risk
2024-10-21,Central,A+,19,30,Low
2024-10-21,Central,A-,21,35,Low
2024-10-21,Central,B+,10,37,Low
2024-10-21,Central,B-,33,26,Medium
2024-10-21,Central,AB+,22,4,High
2024-10-21,Central,AB-,20,28,Low
2024-10-21,Central,O+,22,35,Low
2024-10-21,Central,O-,39,12,High
2024-10-22,North,A+,12,25,Low
2024-10-22,North,A-,33,34,Low
2024-10-22,North,B+,20,36,Low
2024-10-22,North,B-,28,20,Medium
2024-10-22,North,AB+,30,29,Medium
2024-10-22,North,AB-,14,15,Low
2024-10-22,North,O+,13,17,Low
2024-10-22,North,O-,32,5,High
2024-10-22,South,A+,29,28,Medium
2024-10-22,South,A-,34,41,Low
2024-10-22,South,B+,38,29,Medium
2024-10-22,South,B-,23,40,Low
2024-10-22,South,AB+,9,11,Low
2024-10-22,South,AB-,28,40,Low
2024-10-22,South,O+,24,39,Low
2024-10-22,South,O-,36,45,Low
2024-10-22,East,A+,16,11,High
2024-10-22,East,A-,8,19,Low
2024-10-22,East,B+,16,41,Low
2024-10-22,East,B-,38,27,Medium
2024-10-22,East,AB+,16,13,Medium
2024-10-22,East,AB-,31,39,Low
2024-10-22,East,O+,13,3,High
2024-10-22,East,O-,29,29,Low
2024-10-22,West,A+,30,7,High
2024-10-22,West,A-,34,39,Low
2024-10-22,West,B+,31,14,High
2024-10-22,West,B-,17,25,Low
2024-10-22,West,AB+,29,42,Low
2024-10-22,West,AB-,14,40,Low
2024-10-22,West,O+,40,18,High
2024-10-22,West,O-,18,23,Low
2024-10-22,Central,A+,40,33,Medium
2024-10-22,Central,A-,30,38,Low
2024-10-22,Central,B+,37,32,Medium
2024-10-22,Central,B-,36,31,Medium
2024-10-22,Central,AB+,16,26,Low
2024-10-22,Central,AB-,32,3,High
2024-10-22,Central,O+,24,10,High
2024-10-22,Central,O-,20,19,Medium
2024-10-23,North,A+,38,14,High
2024-10-23,North,A-,8,36,Low
2024-10-23,North,B+,21,41,Low
2024-10-23,North,B-,20,9,High
2024-10-23,North,AB+,25,15,High
2024-10-23,North,AB-,38,15,High
2024-10-23,North,O+,10,12,Low
2024-10-23,North,O-,13,28,Low
2024-10-23,South,A+,5,4,Medium
2024-10-23,South,A-,5,7,Low
2024-10-23,South,B+,23,22,Medium
2024-10-23,South,B-,8,44,Low
2024-10-23,South,AB+,34,28,Medium
2024-10-23,South,AB-,14,42,Low
2024-10-23,South,O+,9,22,Low
2024-10-23,South,O-,19,5,High
2024-10-23,East,A+,23,39,Low
2024-10-23,East,A-,9,16,Low
2024-10-23,East,B+,24,10,High
2024-10-23,East,B-,6,16,Low
2024-10-23,East,AB+,38,39,Low
2024-10-23,East,AB-,36,23,High
2024-10-23,East,O+,14,43,Low
2024-10-23,East,O-,39,33,Medium
2024-10-23,West,A+,13,5,High
2024-10-23,West,A-,39,30,Medium
2024-10-23,West,B+,25,45,Low
2024-10-23,West,B-,29,22,Medium
2024-10-23,West,AB+,15,45,Low
2024-10-23,West,AB-,13,21,Low
2024-10-23,West,O+,5,24,Low
2024-10-23,West,O-,14,6,High
2024-10-23,Central,A+,38,14,High
2024-10-23,Central,A-,19,24,Low
2024-10-23,Central,B+,19,4,High
2024-10-23,Central,B-,36,30,Medium
2024-10-23,Central,AB+,32,41,Low
2024-10-23,Central,AB-,11,42,Low
2024-10-23,Central,O+,21,38,Low
2024-10-23,Central,O-,30,11,High
2024-10-24,North,A+,39,5,High
2024-10-24,North,A-,28,28,Low
2024-10-24,North,B+,39,11,High
2024-10-24,North,B-,5,8,Low
2024-10-24,North,AB+,35,45,Low
2024-10-24,North,AB-,28,18,High
2024-10-24,North,O+,5,31,Low
2024-10-24,North,O-,31,29,Medium
2024-10-24,South,A+,11,36,Low
2024-10-24,South,A-,32,39,Low
2024-10-24,South,B+,26,33,Low
2024-10-24,South,B-,14,44,Low
2024-10-24,South,AB+,23,3,High
2024-10-24,South,AB-,24,18,Medium
2024-10-24,South,O+,24,34,Low
2024-10-24,South,O-,21,10,High
2024-10-24,East,A+,15,23,Low
2024-10-24,East,A-,19,7,High
2024-10-24,East,B+,17,33,Low
2024-10-24,East,B-,25,28,Low
2024-10-24,East,AB+,11,3,High
2024-10-24,East,AB-,8,34,Low
2024-10-24,East,O+,36,34,Medium
2024-10-24,East,O-,17,44,Low
2024-10-24,West,A+,15,7,High
2024-10-24,West,A-,36,25,High
2024-10-24,West,B+,8,17,Low
2024-10-24,West,B-,31,8,High
2024-10-24,West,AB+,16,5,High
2024-10-24,West,AB-,14,24,Low
2024-10-24,West,O+,9,40,Low
2024-10-24,West,O-,17,36,Low
2024-10-24,Central,A+,35,15,High
2024-10-24,Central,A-,18,32,Low
2024-10-24,Central,B+,7,15,Low
2024-10-24,Central,B-,24,14,High
2024-10-24,Central,AB+,23,22,Medium
2024-10-24,Central,AB-,22,31,Low
2024-10-24,Central,O+,23,38,Low
2024-10-24,Central,O-,5,20,Low
2024-10-25,North,A+,36,30,Medium
2024-10-25,North,A-,6,31,Low
2024-10-25,North,B+,39,29,Medium
2024-10-25,North,B-,13,17,Low
2024-10-25,North,AB+,25,7,High
2024-10-25,North,AB-,5,33,Low
2024-10-25,North,O+,31,23,Medium
2024-10-25,North,O-,9,41,Low
2024-10-25,South,A+,9,33,Low
2024-10-25,South,A-,7,38,Low
2024-10-25,South,B+,27,8,High
2024-10-25,South,B-,35,18,High
2024-10-25,South,AB+,15,37,Low
2024-10-25,South,AB-,27,8,High
2024-10-25,South,O+,22,25,Low
2024-10-25,South,O-,29,15,High
2024-10-25,East,A+,21,5,High
2024-10-25,East,A-,9,38,Low
2024-10-25,East,B+,27,35,Low
2024-10-25,East,B-,5,25,Low
2024-10-25,East,AB+,27,37,Low
2024-10-25,East,AB-,10,9,Medium
2024-10-25,East,O+,25,31,Low
2024-10-25,East,O-,21,20,Medium
2024-10-25,West,A+,30,45,Low
2024-10-25,West,A-,28,18,High
2024-10-25,West,B+,12,28,Low
2024-10-25,West,B-,8,44,Low
2024-10-25,West,AB+,36,33,Medium
2024-10-25,West,AB-,5,6,Low
2024-10-25,West,O+,23,3,High
2024-10-25,West,O-,20,3,High
2024-10-25,Central,A+,24,23,Medium
2024-10-25,Central,A-,24,10,High
2024-10-25,Central,B+,39,20,High
2024-10-25,Central,B-,6,18,Low
2024-10-25,Central,AB+,39,12,High
2024-10-25,Central,AB-,16,8,High
2024-10-25,Central,O+,39,4,High
2024-10-25,Central,O-,18,40,Low
2024-10-26,North,A+,29,28,Medium
2024-10-26,North,A-,15,5,High
2024-10-26,North,B+,20,35,Low
2024-10-26,North,B-,28,37,Low
2024-10-26,North,AB+,40,28,Medium
2024-10-26,North,AB-,22,43,Low
2024-10-26,North,O+,6,45,Low
2024-10-26,North,O-,33,37,Low
2024-10-26,South,A+,39,3,High
2024-10-26,South,A-,14,28,Low
2024-10-26,South,B+,25,13,High
2024-10-26,South,B-,26,8,High
2024-10-26,South,AB+,29,21,Medium
2024-10-26,South,AB-,32,41,Low
2024-10-26,South,O+,18,16,Medium
2024-10-26,South,O-,20,24,Low
2024-10-26,East,A+,31,11,High
2024-10-26,East,A-,17,6,High
2024-10-26,East,B+,17,41,Low
2024-10-26,East,B-,34,22,High
2024-10-26,East,AB+,21,4,High
2024-10-26,East,AB-,37,35,Medium
2024-10-26,East,O+,8,30,Low
2024-10-26,East,O-,36,5,High
2024-10-26,West,A+,37,41,Low
2024-10-26,West,A-,40,33,Medium
2024-10-26,West,B+,7,41,Low
2024-10-26,West,B-,15,5,High
2024-10-26,West,AB+,12,41,Low
2024-10-26,West,AB-,10,37,Low
2024-10-26,West,O+,23,17,Medium
2024-10-26,West,O-,10,8,Medium
2024-10-26,Central,A+,17,12,Medium
2024-10-26,Central,A-,29,27,Medium
2024-10-26,Central,B+,11,9,Medium
2024-10-26,Central,B-,26,37,Low
2024-10-26,Central,AB+,22,38,Low
2024-10-26,Central,AB-,26,38,Low
2024-10-26,Central,O+,8,24,Low
2024-10-26,Central,O-,15,28,Low
2024-10-27,North,A+,20,14,Medium
2024-10-27,North,A-,12,10,Medium
2024-10-27,North,B+,30,5,High
2024-10-27,North,B-,23,32,Low
2024-10-27,North,AB+,15,12,Medium
2024-10-27,North,AB-,6,23,Low
2024-10-27,North,O+,19,41,Low
2024-10-27,North,O-,35,3,High
2024-10-27,South,A+,35,33,Medium
2024-10-27,South,A-,22,26,Low
2024-10-27,South,B+,22,21,Medium
2024-10-27,South,B-,35,6,High
2024-10-27,South,AB+,39,11,High
2024-10-27,South,AB-,17,8,High
2024-10-27,South,O+,33,7,High
2024-10-27,South,O-,23,27,Low
2024-10-27,East,A+,9,42,Low
2024-10-27,East,A-,26,18,High
2024-10-27,East,B+,22,29,Low
2024-10-27,East,B-,36,27,Medium
2024-10-27,East,AB+,31,11,High
2024-10-27,East,AB-,31,14,High
2024-10-27,East,O+,20,23,Low
2024-10-27,East,O-,29,3,High
2024-10-27,West,A+,28,17,High
2024-10-27,West,A-,5,11,Low
2024-10-27,West,B+,29,7,High
2024-10-27,West,B-,39,22,High
2024-10-27,West,AB+,6,11,Low
2024-10-27,West,AB-,28,34,Low
2024-10-27,West,O+,40,31,Medium
2024-10-27,West,O-,5,16,Low
2024-10-27,Central,A+,29,36,Low
2024-10-27,Central,A-,30,6,High
2024-10-27,Central,B+,26,6,High
2024-10-27,Central,B-,30,18,High
2024-10-27,Central,AB+,7,28,Low
2024-10-27,Central,AB-,30,18,High
2024-10-27,Central,O+,32,3,High
2024-10-27,Central,O-,28,5,High
2024-10-28,North,A+,13,36,Low
2024-10-28,North,A-,10,44,Low
2024-10-28,North,B+,32,20,High
2024-10-28,North,B-,5,42,Low
2024-10-28,North,AB+,39,40,Low
2024-10-28,North,AB-,12,3,High
2024-10-28,North,O+,18,40,Low
2024-10-28,North,O-,7,40,Low
2024-10-28,South,A+,12,13,Low
2024-10-28,South,A-,8,18,Low
2024-10-28,South,B+,6,12,Low
2024-10-28,South,B-,28,11,High
2024-10-28,South,AB+,6,41,Low
2024-10-28,South,AB-,21,24,Low
2024-10-28,South,O+,15,15,Low
2024-10-28,South,O-,34,26,Medium
2024-10-28,East,A+,34,41,Low
2024-10-28,East,A-,28,17,High
2024-10-28,East,B+,12,39,Low
2024-10-28,East,B-,16,28,Low
2024-10-28,East,AB+,7,6,Medium
2024-10-28,East,AB-,39,30,Medium
2024-10-28,East,O+,7,11,Low
2024-10-28,East,O-,34,25,Medium
2024-10-28,West,A+,36,21,High
2024-10-28,West,A-,25,19,Medium
2024-10-28,West,B+,22,43,Low
2024-10-28,West,B-,13,5,High
2024-10-28,West,AB+,25,21,Medium
2024-10-28,West,AB-,40,41,Low
2024-10-28,West,O+,23,21,Medium
2024-10-28,West,O-,26,17,High
2024-10-28,Central,A+,37,8,High
2024-10-28,Central,A-,12,38,Low
2024-10-28,Central,B+,6,43,Low
2024-10-28,Central,B-,40,10,High
2024-10-28,Central,AB+,40,41,Low
2024-10-28,Central,AB-,29,25,Medium
2024-10-28,Central,O+,27,36,Low
2024-10-28,Central,O-,18,21,Low
2024-10-29,North,A+,23,24,Low
2024-10-29,North,A-,30,28,Medium
2024-10-29,North,B+,15,13,Medium
2024-10-29,North,B-,28,12,High
2024-10-29,North,AB+,12,34,Low
2024-10-29,North,AB-,36,6,High
2024-10-29,North,O+,25,29,Low
2024-10-29,North,O-,29,3,High
2024-10-29,South,A+,20,29,Low
2024-10-29,South,A-,11,29,Low
2024-10-29,South,B+,13,22,Low
2024-10-29,South,B-,39,30,Medium
2024-10-29,South,AB+,6,31,Low
2024-10-29,South,AB-,5,21,Low
2024-10-29,South,O+,33,43,Low
2024-10-29,South,O-,14,29,Low
2024-10-29,East,A+,30,4,High
2024-10-29,East,A-,13,15,Low
2024-10-29,East,B+,27,7,High
2024-10-29,East,B-,28,35,Low
2024-10-29,East,AB+,28,4,High
2024-10-29,East,AB-,9,26,Low
2024-10-29,East,O+,17,3,High
2024-10-29,East,O-,9,31,Low
2024-10-29,West,A+,19,43,Low
2024-10-29,West,A-,10,30,Low
2024-10-29,West,B+,36,9,High
2024-10-29,West,B-,25,30,Low
2024-10-29,West,AB+,8,25,Low
2024-10-29,West,AB-,38,31,Medium
2024-10-29,West,O+,8,26,Low
2024-10-29,West,O-,13,14,Low
2024-10-29,Central,A+,21,22,Low
2024-10-29,Central,A-,9,16,Low
2024-10-29,Central,B+,20,40,Low
2024-10-29,Central,B-,25,22,Medium
2024-10-29,Central,AB+,33,39,Low
2024-10-29,Central,AB-,21,6,High
2024-10-29,Central,O+,29,19,High
2024-10-29,Central,O-,28,16,High
2024-10-30,North,A+,11,23,Low
2024-10-30,North,A-,34,40,Low
2024-10-30,North,B+,8,23,Low
2024-10-30,North,B-,34,10,High
2024-10-30,North,AB+,10,44,Low
2024-10-30,North,AB-,38,43,Low
2024-10-30,North,O+,39,28,Medium
2024-10-30,North,O-,32,22,High
2024-10-30,South,A+,30,40,Low
2024-10-30,South,A-,18,30,Low
2024-10-30,South,B+,26,27,Low
2024-10-30,South,B-,12,38,Low
2024-10-30,South,AB+,20,15,Medium
2024-10-30,South,AB-,25,41,Low
2024-10-30,South,O+,36,19,High
2024-10-30,South,O-,40,32,Medium
2024-10-30,East,A+,30,38,Low
2024-10-30,East,A-,5,26,Low
2024-10-30,East,B+,34,6,High
2024-10-30,East,B-,16,18,Low
2024-10-30,East,AB+,35,33,Medium
2024-10-30,East,AB-,10,37,Low
2024-10-30,East,O+,21,18,Medium
2024-10-30,East,O-,5,44,Low
2024-10-30,West,A+,11,39,Low
2024-10-30,West,A-,16,13,Medium
2024-10-30,West,B+,6,41,Low
2024-10-30,West,B-,28,30,Low
2024-10-30,West,AB+,36,18,High
2024-10-30,West,AB-,18,15,Medium
2024-10-30,West,O+,14,41,Low
2024-10-30,West,O-,35,16,High
2024-10-30,Central,A+,13,16,Low
2024-10-30,Central,A-,30,21,Medium
2024-10-30,Central,B+,21,5,High
2024-10-30,Central,B-,16,38,Low
2024-10-30,Central,AB+,13,23,Low
2024-10-30,Central,AB-,20,13,High
2024-10-30,Central,O+,30,32,Low
2024-10-30,Central,O-,29,42,Low
2024-10-31,North,A+,16,19,Low
2024-10-31,North,A-,15,31,Low
2024-10-31,North,B+,35,18,High
2024-10-31,North,B-,15,17,Low
2024-10-31,North,AB+,39,24,High
2024-10-31,North,AB-,14,5,High
2024-10-31,North,O+,13,18,Low
2024-10-31,North,O-,16,4,High
2024-10-31,South,A+,11,19,Low
2024-10-31,South,A-,5,7,Low
2024-10-31,South,B+,32,42,Low
2024-10-31,South,B-,17,17,Low
2024-10-31,South,AB+,16,36,Low
2024-10-31,South,AB-,22,21,Medium
2024-10-31,South,O+,13,16,Low
2024-10-31,South,O-,24,34,Low
2024-10-31,East,A+,9,41,Low
2024-10-31,East,A-,38,12,High
2024-10-31,East,B+,5,33,Low
2024-10-31,East,B-,26,23,Medium
2024-10-31,East,AB+,10,24,Low
2024-10-31,East,AB-,22,24,Low
2024-10-31,East,O+,13,27,Low
2024-10-31,East,O-,8,31,Low
2024-10-31,West,A+,25,30,Low
2024-10-31,West,A-,9,15,Low
2024-10-31,West,B+,40,17,High
2024-10-31,West,B-,12,4,High
2024-10-31,West,AB+,5,28,Low
2024-10-31,West,AB-,23,18,Medium
2024-10-31,West,O+,18,12,High
2024-10-31,West,O-,16,30,Low
2024-10-31,Central,A+,14,11,Medium
2024-10-31,Central,A-,36,31,Medium
2024-10-31,Central,B+,34,32,Medium
2024-10-31,Central,B-,18,16,Medium
2024-10-31,Central,AB+,9,29,Low
2024-10-31,Central,AB-,37,5,High
2024-10-31,Central,O+,30,28,Medium
2024-10-31,Central,O-,24,33,Low
2024-11-01,North,A+,6,31,Low
2024-11-01,North,A-,5,16,Low
2024-11-01,North,B+,40,26,High
2024-11-01,North,B-,8,18,Low
2024-11-01,North,AB+,29,5,High
2024-11-01,North,AB-,26,42,Low
2024-11-01,North,O+,25,13,High
2024-11-01,North,O-,37,22,High
2024-11-01,South,A+,13,43,Low
2024-11-01,South,A-,23,8,High
2024-11-01,South,B+,7,43,Low
2024-11-01,South,B-,35,22,High
2024-11-01,South,AB+,8,11,Low
2024-11-01,South,AB-,36,20,High
2024-11-01,South,O+,6,44,Low
2024-11-01,South,O-,32,33,Low
2024-11-01,East,A+,28,35,Low
2024-11-01,East,A-,15,30,Low
2024-11-01,East,B+,34,29,Medium
2024-11-01,East,B-,13,26,Low
2024-11-01,East,AB+,5,30,Low
2024-11-01,East,AB-,15,3,High
2024-11-01,East,O+,7,18,Low
2024-11-01,East,O-,30,15,High
2024-11-01,West,A+,37,45,Low
2024-11-01,West,A-,27,43,Low
2024-11-01,West,B+,30,19,High
2024-11-01,West,B-,31,7,High
2024-11-01,West,AB+,23,39,Low
2024-11-01,West,AB-,33,20,High
2024-11-01,West,O+,25,41,Low
2024-11-01,West,O-,36,44,Low
2024-11-01,Central,A+,18,9,High
2024-11-01,Central,A-,38,16,High
2024-11-01,Central,B+,36,39,Low
2024-11-01,Central,B-,39,20,High
2024-11-01,Central,AB+,9,19,Low
2024-11-01,Central,AB-,37,30,Medium
2024-11-01,Central,O+,7,40,Low
2024-11-01,Central,O-,25,23,Medium
2024-11-02,North,A+,5,21,Low
2024-11-02,North,A-,18,12,High
2024-11-02,North,B+,31,30,Medium
2024-11-02,North,B-,23,16,High
2024-11-02,North,AB+,13,11,Medium
2024-11-02,North,AB-,19,40,Low
2024-11-02,North,O+,21,27,Low
2024-11-02,North,O-,11,11,Low
2024-11-02,South,A+,11,13,Low
2024-11-02,South,A-,40,40,Low
2024-11-02,South,B+,39,44,Low
2024-11-02,South,B-,9,45,Low
2024-11-02,South,AB+,11,24,Low
2024-11-02,South,AB-,23,38,Low
2024-11-02,South,O+,26,17,High
2024-11-02,South,O-,21,4,High
2024-11-02,East,A+,5,7,Low
2024-11-02,East,A-,16,31,Low
2024-11-02,East,B+,32,13,High
2024-11-02,East,B-,13,15,Low
2024-11-02,East,AB+,38,22,High
2024-11-02,East,AB-,36,22,High
2024-11-02,East,O+,16,43,Low
2024-11-02,East,O-,15,24,Low
2024-11-02,West,A+,30,32,Low
2024-11-02,West,A-,37,34,Medium
2024-11-02,West,B+,9,35,Low
2024-11-02,West,B-,37,36,Medium
2024-11-02,West,AB+,14,11,Medium
2024-11-02,West,AB-,18,31,Low
2024-11-02,West,O+,38,44,Low
2024-11-02,West,O-,39,44,Low
2024-11-02,Central,A+,35,6,High
2024-11-02,Central,A-,26,45,Low
2024-11-02,Central,B+,39,21,High
2024-11-02,Central,B-,9,27,Low
2024-11-02,Central,AB+,38,6,High
2024-11-02,Central,AB-,29,7,High
2024-11-02,Central,O+,17,19,Low
2024-11-02,Central,O-,28,28,Low
2024-11-03,North,A+,24,32,Low
2024-11-03,North,A-,39,20,High
2024-11-03,North,B+,30,4,High
2024-11-03,North,B-,25,35,Low
2024-11-03,North,AB+,32,31,Medium
2024-11-03,North,AB-,22,39,Low
2024-11-03,North,O+,29,15,High
2024-11-03,North,O-,39,18,High
2024-11-03,South,A+,5,42,Low
2024-11-03,South,A-,33,12,High
2024-11-03,South,B+,17,28,Low
2024-11-03,South,B-,12,6,High
2024-11-03,South,AB+,39,6,High
2024-11-03,South,AB-,14,29,Low
2024-11-03,South,O+,10,27,Low
2024-11-03,South,O-,30,11,High
2024-11-03,East,A+,5,9,Low
2024-11-03,East,A-,31,23,Medium
2024-11-03,East,B+,27,23,Medium
2024-11-03,East,B-,33,35,Low
2024-11-03,East,AB+,31,20,High
2024-11-03,East,AB-,26,34,Low
2024-11-03,East,O+,38,28,Medium
2024-11-03,East,O-,25,23,Medium
2024-11-03,West,A+,27,34,Low
2024-11-03,West,A-,27,9,High
2024-11-03,West,B+,16,19,Low
2024-11-03,West,B-,35,30,Medium
2024-11-03,West,AB+,22,3,High
2024-11-03,West,AB-,5,6,Low
2024-11-03,West,O+,29,36,Low
2024-11-03,West,O-,33,24,Medium
2024-11-03,Central,A+,38,29,Medium
2024-11-03,Central,A-,38,11,High
2024-11-03,Central,B+,23,6,High
2024-11-03,Central,B-,27,7,High
2024-11-03,Central,AB+,31,27,Medium
2024-11-03,Central,AB-,27,19,Medium
2024-11-03,Central,O+,25,9,High
2024-11-03,Central,O-,14,14,Low
2024-11-04,North,A+,21,22,Low
2024-11-04,North,A-,21,7,High
2024-11-04,North,B+,37,40,Low
2024-11-04,North,B-,35,21,High
2024-11-04,North,AB+,5,12,Low
2024-11-04,North,AB-,17,15,Medium
2024-11-04,North,O+,38,29,Medium
2024-11-04,North,O-,39,30,Medium
2024-11-04,South,A+,6,35,Low
2024-11-04,South,A-,19,23,Low
2024-11-04,South,B+,35,5,High
2024-11-04,South,B-,9,31,Low
2024-11-04,South,AB+,6,18,Low
2024-11-04,South,AB-,31,15,High
2024-11-04,South,O+,7,42,Low
2024-11-04,South,O-,24,20,Medium
2024-11-04,East,A+,14,16,Low
2024-11-04,East,A-,37,44,Low
2024-11-04,East,B+,31,6,High
2024-11-04,East,B-,16,5,High
2024-11-04,East,AB+,26,6,High
2024-11-04,East,AB-,39,42,Low
2024-11-04,East,O+,39,17,High
2024-11-04,East,O-,6,41,Low
2024-11-04,West,A+,22,7,High
2024-11-04,West,A-,18,20,Low
2024-11-04,West,B+,5,40,Low
2024-11-04,West,B-,32,43,Low
2024-11-04,West,AB+,9,41,Low
2024-11-04,West,AB-,35,41,Low
2024-11-04,West,O+,36,39,Low
2024-11-04,West,O-,36,11,High
2024-11-04,Central,A+,22,24,Low
2024-11-04,Central,A-,14,38,Low
2024-11-04,Central,B+,22,10,High
2024-11-04,Central,B-,18,26,Low
2024-11-04,Central,AB+,29,42,Low
2024-11-04,Central,AB-,22,36,Low
2024-11-04,Central,O+,5,22,Low
2024-11-04,Central,O-,25,5,High
2024-11-05,North,A+,34,16,High
2024-11-05,North,A-,27,27,Low
2024-11-05,North,B+,36,22,High
2024-11-05,North,B-,37,3,High
2024-11-05,North,AB+,25,34,Low
2024-11-05,North,AB-,19,39,Low
2024-11-05,North,O+,21,4,High
2024-11-05,North,O-,26,40,Low
2024-11-05,South,A+,40,5,High
2024-11-05,South,A-,13,45,Low
2024-11-05,South,B+,32,3,High
2024-11-05,South,B-,15,42,Low
2024-11-05,South,AB+,21,20,Medium
2024-11-05,South,AB-,14,44,Low
2024-11-05,South,O+,7,17,Low
2024-11-05,South,O-,10,25,Low
2024-11-05,East,A+,38,41,Low
2024-11-05,East,A-,13,24,Low
2024-11-05,East,B+,38,20,High
2024-11-05,East,B-,6,32,Low
2024-11-05,East,AB+,17,22,Low
2024-11-05,East,AB-,14,5,High
2024-11-05,East,O+,19,9,High
2024-11-05,East,O-,33,45,Low
2024-11-05,West,A+,34,33,Medium
2024-11-05,West,A-,23,37,Low
2024-11-05,West,B+,32,32,Low
2024-11-05,West,B-,28,42,Low
2024-11-05,West,AB+,28,10,High
2024-11-05,West,AB-,24,7,High
2024-11-05,West,O+,37,30,Medium
2024-11-05,West,O-,22,36,Low
2024-11-05,Central,A+,15,15,Low
2024-11-05,Central,A-,5,35,Low
2024-11-05,Central,B+,38,11,High
2024-11-05,Central,B-,25,44,Low
2024-11-05,Central,AB+,38,28,Medium
2024-11-05,Central,AB-,37,20,High
2024-11-05,Central,O+,11,39,Low
2024-11-05,Central,O-,31,13,High
2024-11-06,North,A+,20,44,Low
2024-11-06,North,A-,19,13,High
2024-11-06,North,B+,32,4,High
2024-11-06,North,B-,28,38,Low
2024-11-06,North,AB+,29,42,Low
2024-11-06,North,AB-,22,13,High
2024-11-06,North,O+,34,29,Medium
2024-11-06,North,O-,35,21,High
2024-11-06,South,A+,38,16,High
2024-11-06,South,A-,11,31,Low
2024-11-06,South,B+,17,3,High
2024-11-06,South,B-,29,28,Medium
2024-11-06,South,AB+,16,40,Low
2024-11-06,South,AB-,18,45,Low
2024-11-06,South,O+,10,26,Low
2024-11-06,South,O-,10,36,Low
2024-11-06,East,A+,10,32,Low
2024-11-06,East,A-,39,35,Medium
2024-11-06,East,B+,14,21,Low
2024-11-06,East,B-,14,27,Low
2024-11-06,East,AB+,28,24,Medium
2024-11-06,East,AB-,24,29,Low
2024-11-06,East,O+,40,40,Low
2024-11-06,East,O-,6,29,Low
2024-11-06,West,A+,14,18,Low
2024-11-06,West,A-,13,32,Low
2024-11-06,West,B+,14,17,Low
2024-11-06,West,B-,35,10,High
2024-11-06,West,AB+,33,42,Low
2024-11-06,West,AB-,37,40,Low
2024-11-06,West,O+,6,12,Low
2024-11-06,West,O-,15,17,Low
2024-11-06,Central,A+,35,39,Low
2024-11-06,Central,A-,8,5,High
2024-11-06,Central,B+,32,23,Medium
2024-11-06,Central,B-,22,37,Low
2024-11-06,Central,AB+,33,6,High
2024-11-06,Central,AB-,40,20,High
2024-11-06,Central,O+,34,31,Medium
2024-11-06,Central,O-,25,19,Medium
2024-11-07,North,A+,9,43,Low
2024-11-07,North,A-,33,29,Medium
2024-11-07,North,B+,36,23,High
2024-11-07,North,B-,25,15,High
2024-11-07,North,AB+,38,7,High
2024-11-07,North,AB-,39,37,Medium
2024-11-07,North,O+,7,31,Low
2024-11-07,North,O-,18,32,Low
2024-11-07,South,A+,37,7,High
2024-11-07,South,A-,27,40,Low
2024-11-07,South,B+,9,23,Low
2024-11-07,South,B-,36,41,Low
2024-11-07,South,AB+,8,38,Low
2024-11-07,South,AB-,24,26,Low
2024-11-07,South,O+,37,41,Low
2024-11-07,South,O-,29,13,High
2024-11-07,East,A+,30,38,Low
2024-11-07,East,A-,18,35,Low
2024-11-07,East,B+,21,38,Low
2024-11-07,East,B-,37,31,Medium
2024-11-07,East,AB+,31,16,High
2024-11-07,East,AB-,38,4,High
2024-11-07,East,O+,14,4,High
2024-11-07,East,O-,35,28,Medium
2024-11-07,West,A+,10,12,Low
2024-11-07,West,A-,20,40,Low
2024-11-07,West,B+,30,9,High
2024-11-07,West,B-,16,10,High
2024-11-07,West,AB+,6,43,Low
2024-11-07,West,AB-,26,8,High
2024-11-07,West,O+,40,37,Medium
2024-11-07,West,O-,11,12,Low
2024-11-07,Central,A+,39,36,Medium
2024-11-07,Central,A-,29,44,Low
2024-11-07,Central,B+,11,35,Low
2024-11-07,Central,B-,13,4,High
2024-11-07,Central,AB+,36,3,High
2024-11-07,Central,AB-,30,27,Medium
2024-11-07,Central,O+,7,10,Low
2024-11-07,Central,O-,8,32,Low
2024-11-08,North,A+,13,17,Low
2024-11-08,North,A-,35,12,High
2024-11-08,North,B+,40,12,High
2024-11-08,North,B-,29,38,Low
2024-11-08,North,AB+,19,17,Medium
2024-11-08,North,AB-,22,35,Low
2024-11-08,North,O+,32,45,Low
2024-11-08,North,O-,24,41,Low
2024-11-08,South,A+,34,5,High
2024-11-08,South,A-,20,23,Low
2024-11-08,South,B+,7,29,Low
2024-11-08,South,B-,36,23,High
2024-11-08,South,AB+,34,35,Low
2024-11-08,South,AB-,31,36,Low
2024-11-08,South,O+,19,15,Medium
2024-11-08,South,O-,26,25,Medium
2024-11-08,East,A+,33,3,High
2024-11-08,East,A-,36,31,Medium
2024-11-08,East,B+,20,9,High
2024-11-08,East,B-,15,45,Low
2024-11-08,East,AB+,18,9,High
2024-11-08,East,AB-,25,24,Medium
2024-11-08,East,O+,26,43,Low
2024-11-08,East,O-,7,23,Low
2024-11-08,West,A+,33,5,High
2024-11-08,West,A-,27,11,High
2024-11-08,West,B+,10,36,Low
2024-11-08,West,B-,35,42,Low
2024-11-08,West,AB+,19,36,Low
2024-11-08,West,AB-,22,20,Medium
2024-11-08,West,O+,21,5,High
2024-11-08,West,O-,24,26,Low
2024-11-08,Central,A+,37,37,Low
2024-11-08,Central,A-,18,9,High
2024-11-08,Central,B+,9,22,Low
